player_id,full_name,country,batting_style_raw,batting_hand,bowling_style_raw,bowling_hand,bowling_style
3145,AI Mohammad Moniruzzaman,Bangladesh,Right hand Bat,Right,,,
2602,Aamer Hanif,,,,,,
1068,Aamer Malik,Pakistan,Right hand Bat,Right,Right arm Fast Medium,Right,Fast Medium
4480,Aamer Yamin,Pakistan,Right hand Bat,Right,Right arm Medium,Right,Medium
1259,Aamir Nazir,,,,,,
1653,Aamir Sohail,,,,,,
869,Aaqib Javed,Pakistan,Right hand Bat,Right,Right arm Fast Medium,Right,Fast Medium
4808,Aarif Sheikh,Nepal,Right hand Bat,Right,Right arm Medium,Right,Medium
3845,Aaron Finch,,,,,,
7448,Aaron Hardie,,,,,,
7002,Aaron Johnson,Canada,Right hand Bat,Right,Right arm Off Break,Right,Off Break
4957,Aaron Jones,United States of America,Right hand Bat,Right,Leg Break Googly,,Leg Break Googly
3990,Aaron Phangiso,,,,,,
3547,Aaron Redmond,,,,,,
2009,Aashish Kapoor,,,,,,
2741,Aasif Karim,,,,,,
5987,Aasif Sheikh,Nepal,Right hand Bat,Right,,,
3106,Aavishkar Salvi,,,,,,
6923,Aayan Afzal Khan,United Arab Emirates,Right hand Bat,Right,Slow Left arm Orthodox,Left,Orthodox
3099,Abdool Samad,,,,,,
3026,Abdul Hannan Sarkar,Bangladesh,Right hand Bat,Right,Right arm Medium,Right,Medium
3503,Abdul Jabbar Chaudrey,Canada,Right hand Bat,Right,Right arm Medium,Right,Medium
1408,Abdul Qadir,Saudi Arabia,,,,,
7367,Abdul Rahman Bhadelia,Singapore,Right hand Bat,Right,,,
2191,Abdul Razzaq,Pakistan,Right hand Bat,Right,Right arm Fast Medium,Right,Fast Medium
3200,Abdul Rehman,United Arab Emirates,Right hand Bat,Right,,,
3827,Abdullah Mazari,Afghanistan,Left hand Bat,Left,Slow Left arm Orthodox,Left,Orthodox
5921,Abdullah Shafique,Pakistan,Right hand Bat,Right,Right arm Off Break,Right,Off Break
3526,Abdur Rauf Khan,Pakistan,Right hand Bat,Right,Right arm Fast Medium,Right,Fast Medium
3180,Abdur Razzak,Bangladesh,Left hand Bat,Left,Slow Left arm Orthodox,Left,Orthodox
3446,Abdur Rehman,Pakistan,Left hand Bat,Left,Slow Left arm Orthodox,Left,Orthodox
3581,Abdus Sami Faridi,Canada,Right hand Bat,Right,Left arm Wrist Spin (Chinaman),Left,Wrist Spin (Chinaman)
2094,Abey Kuruvilla,India,Right hand Bat,Right,Right arm Fast Medium,Right,Fast Medium
3110,Abhijit Kale,,,,,,
3767,Abhimanyu Mithun,India,Right hand Bat,Right,Right arm Medium,Right,Medium
3704,Abhishek Nayar,,,,,,
6179,Abhishek Paradkar,,,,,,
4992,Abid Ali,Pakistan,Right hand Bat,Right,Leg Break,,Leg Break
4846,Abinash Bohara,Nepal,Right hand Bat,Right,Right arm Medium,Right,Medium
3241,Abraham Benjamin de Villiers,South Africa,Right hand Bat,Right,Right arm Medium,Right,Medium
4515,Abu Hider Rony,Bangladesh,Right hand Bat,Right,Left arm Fast Medium,Left,Fast Medium
4738,Abu Jayed Chowdhury,Bangladesh,Right hand Bat,Right,Right arm Fast Medium,Right,Fast Medium
2086,Adam Bacher,,,,,,
2140,Adam Dale,,,,,,
2192,Adam Gilchrist,,,,,,
2105,Adam Hollioake,,,,,,
2109,Adam Huckle,,,,,,
3839,Adam Milne,,,,,,
1334,Adam Parore,,,,,,
3463,Adam Voges,,,,,,
4527,Adam Zampa,Australia,Right hand Bat,Right,Leg Break Googly,,Leg Break Googly
7238,Adeel Shafique,,,,,,
7303,Adhitya Shetty,United Arab Emirates,Right hand Bat,Right,Leg Break Googly,,Leg Break Googly
3696,Adil Rashid,,,,,,
7442,Adithya Ashok,New Zealand,Right hand Bat,Right,,,
3835,Adnan Akmal,Pakistan,Right hand Bat,Right,,,
4640,Adnan Mufti,United Arab Emirates,Left hand Bat,Left,Right arm Medium,Right,Medium
3739,Adrian Barath,,,,,,
2088,Adrian Griffith,,,,,,
958,Adrian Kuiper,,,,,,
4923,Adrian Neill,Scotland,Right hand Bat,Right,Right arm Medium,Right,Medium
4734,Afif Hossain Dhrubo,Bangladesh,Left hand Bat,Left,Right arm Off Break,Right,Off Break
4245,Afsar Khan Zazai,Afghanistan,Right hand Bat,Right,,,
3224,Aftab Ahmed Chowdhury,Bangladesh,Right hand Bat,Right,Right arm Medium,Right,Medium
3762,Aftab Alam,Afghanistan,Right hand Bat,Right,Right arm Medium Fast,Right,Medium Fast
3506,Aftabodeen Shamsuden,,,,,,
4854,Ahmad Fayyaz Butt,Oman,Right hand Bat,Right,Right arm Medium Fast,Right,Medium Fast
2605,Ahmed Kamal,,,,,,
4258,Ahmed Raza,United Arab Emirates,Right hand Bat,Right,Slow Left arm Orthodox,Left,Orthodox
3726,Ahmed Shah Ahmedzi,Afghanistan,Left hand Bat,Left,Slow Left arm Orthodox,Left,Orthodox
3675,Ahmed Shehzad,Pakistan,Right hand Bat,Right,Leg Break,,Leg Break
4701,Aiden Markram,,,,,,
3218,Aijaz Ali,United States of America,Right hand Bat,Right,Right arm Medium Fast,Right,Medium Fast
5249,Ainsley Ndlovu,Zimbabwe,Right hand Bat,Right,Slow Left arm Orthodox,Left,Orthodox
3890,Aizaz Bin Ilyas Cheema,Pakistan,Right hand Bat,Right,Right arm Medium Fast,Right,Medium Fast
4275,Aizaz Mohammad Khan,Hong Kong,Right hand Bat,Right,Right arm Medium Fast,Right,Medium Fast
3545,Ajantha Mendis,,,,,,
854,Ajay Jadeja,,,,,,
3009,Ajay Ratra,India,Right hand Bat,Right,Right arm Medium,Right,Medium
1560,Ajay Sharma,,,,,,
3889,Ajinkya Rahane,,,,,,
2159,Ajit Agarkar,,,,,,
2933,Ajith Weerakkody,,,,,,
3765,Ajmal Shahzad,England,Right hand Bat,Right,Right arm Fast Medium,Right,Fast Medium
2962,Akalanka Ganegarma,,,,,,
5935,Akeal Hosein,,,,,,
7302,Akeem Jordan,West Indies,Right hand Bat,Right,Right arm Fast Medium,Right,Fast Medium
2606,Akhtar Sarfraz,,,,,,
3973,Akila Dananjaya,,,,,,
5760,Akshay Homraj,United States of America,Right hand Bat,Right,,,
4247,Al-Amin Hossain,Bangladesh,Right hand Bat,Right,Right arm Medium Fast,Right,Medium Fast
2607,Alam Talukdar,,,,,,
2663,Alan Dawson,,,,,,
817,Alan G Hurst,,Right Handed,Right,Right arm Fast,Right,Fast
832,Alan Igglesden,,,,,,
2036,Alan Lock,,,,,,
2056,Alan Mullally,,,,,,
265,Alan R Butcher,,Left Handed,Left,Left arm Medium,Left,Medium
2029,Alan Wells,,,,,,
3707,Alasdair Evans,,,,,,
3349,Alastair Cook,,,,,,
3570,Alawi Shukri Al Braik,United Arab Emirates,Left hand Bat,Left,Right arm Off Break,Right,Off Break
3814,Albert van der Merwe,Ireland,Right hand Bat,Right,Right arm Off Break,Right,Off Break
3162,Albie Morkel,,,,,,
2919,Aldesh Vadher,,,,,,
2661,Alec Davies,,,,,,
1680,Alec Stewart,,,,,,
4676,Alei Nao,Papua New Guinea,Right hand Bat,Right,Right arm Medium,Right,Medium
3154,Alester Maregwede,Zimbabwe,Right hand Bat,Right,,,
4726,Alex Carey,,,,,,
3475,Alex Cusack,,,,,,
3887,Alex Hales,,,,,,
3509,Alex Obanda,,,,,,
2908,Alex Tait,,,,,,
2155,Alex Tudor,,,,,,
3183,Alexander French,,,,,,
3397,Alexander Loudon,,,,,,
3209,Alexander Wharf,,,,,,
3408,Alexei Kervezee,,,,,,
3103,Alfred Luseno,,,,,,
7300,Ali Aamer Naseer,United Arab Emirates,Left hand Bat,Left,,,
3201,Ali Asad Abbas,United Arab Emirates,Right hand Bat,Right,Right arm Fast Medium,Right,Fast Medium
1558,Ali Omarshah,,,,,,
7307,Alick Athanaze,West Indies,Left hand Bat,Left,Right arm Off Break,Right,Off Break
5799,Alishan Sharafu,United Arab Emirates,Right hand Bat,Right,Right arm Medium,Right,Medium
2642,Alistair Brown,,,,,,
289,Alistair Campbell,,,,,,
458,Allan Donald,,,,,,
971,Allan Lamb,,,,,,
209,Allan R Border,,Left Handed,Left,Slow Left arm Orthodox,Left,Orthodox
3031,Alok Kapali,Bangladesh,Right hand Bat,Right,Leg Break,,Leg Break
903,Alvin I Kallicharran,,Left Handed,Left,Right arm Off Break,Right,Off Break
3437,Alviro Petersen,,,,,,
4575,Alzarri Joseph,,,,,,
1594,Amal Silva,,,,,,
2747,Amay Khurasiya,,,,,,
4069,Ambati Rayudu,,,,,,
2611,Aminul Islam Jnr,,,,,,
3935,Amir Hamza Hotak,Afghanistan,Right hand Bat,Right,Slow Left arm Orthodox,Left,Orthodox
4727,Amir Hayat,United Arab Emirates,Right hand Bat,Right,Right arm Medium,Right,Medium
2632,Amit Bhandari,India,Right hand Bat,Right,Right arm Fast Medium,Right,Fast Medium
3108,Amit Mishra,India,Right hand Bat,Right,Right arm Medium,Right,Medium
3553,Amjad Ali,United Arab Emirates,Left hand Bat,Left,Leg Break,,Leg Break
3554,Amjad Javed,United Arab Emirates,Right hand Bat,Right,Right arm Medium,Right,Medium
396,Anderson Cummins,,,,,,
1489,Anderson M E Roberts,,Right Handed,Right,Right arm Fast,Right,Fast
5954,Anderson Phillip,West Indies,Right hand Bat,Right,Right arm Fast Medium,Right,Fast Medium
4588,Andile Phehlukwayo,,,,,,
2963,Andre Adams,,,,,,
3382,Andre Botha,,,,,,
3562,Andre Fletcher,,,,,,
4797,Andre McCarthy,,,,,,
2970,Andre Nel,South Africa,Right hand Bat,Right,Right arm Fast Medium,Right,Fast Medium
3836,Andre Russell,,,,,,
3809,Andrew Balbirnie,,Right Handed,Right,Right arm Off Break,Right,Off Break
3715,Andrew Britton,,,,,,
3931,Andrew Ellis,,,,,,
2148,Andrew Flintoff,England,Right hand Bat,Right,Right arm Fast Medium,Right,Fast Medium
2710,Andrew Hall,,,,,,
809,Andrew Hudson,,,,,,
885,Andrew Jones,,,,,,
761,Andrew M J Hilditch,,Right Handed,Right,,,
4439,Andrew Mathieson,,,,,,
3758,Andrew McKay,,,,,,
2822,Andrew Penn,,,,,,
3585,Andrew Poynter,,,,,,
3328,Andrew Puttick,,,,,,
1407,Andrew Pycroft,,,,,,
3148,Andrew Strauss,,,,,,
2907,Andrew Symonds,Australia,Right hand Bat,Right,"Right arm Medium, Right arm Off Break",Right,Medium
4383,Andrew Tye,,,,,,
2084,Andrew Waller,,,,,,
3392,Andrew White,,,,,,
2066,Andrew Whittall,,,,,,
4360,Andri Berenger,,,,,,
3070,Andries Burger,,,,,,
2954,Andris Zesers,,,,,,
2089,Andy Bichel,,,,,,
2637,Andy Blignaut,,,,,,
278,Andy Caddick,,,,,,
549,Andy Flower,,,,,,
4294,Andy McBrine,,,,,,
3628,Angelo Mathews,,,,,,
4017,Angelo Perera,,,,,,
567,Angus Fraser,,,,,,
2756,Angus J Mackay,,Right Handed,Right,Right arm Fast Medium,Right,Fast Medium
405,Anil Dalpat Sonavaria,Pakistan,Right hand Bat,Right,,,
962,Anil Kumble,India,Right hand Bat,Right,Leg Break Googly,,Leg Break Googly
6620,Anil Nidamanuru,,,,,,
4807,Anil Sah,,,,,,
2614,Anisur Rehman,,,,,,
4301,Ankur Vasishta,Hong Kong,Right hand Bat,Right,Right arm Off Break,Right,Off Break
4929,Anrich Nortje,,,,,,
5825,Ansh Tandon,United Arab Emirates,Left hand Bat,Left,Right arm Medium Fast,Right,Medium Fast
4351,Anshuman Rath,Hong Kong,Left hand Bat,Left,Slow Left arm Orthodox,Left,Orthodox
454,Anthony Dodemaide,,,,,,
643,Anthony Gray,,,,,,
5196,Anthony Hawkins-Kay,,,,,,
3318,Anthony Ireland,,,,,,
3861,Anthony Martin,West Indies,Right hand Bat,Right,Leg Break,,Leg Break
3118,Anthony McGrath,England,Right hand Bat,Right,Right arm Medium,Right,Medium
2898,Anthony Stuart,,,,,,
2901,Anthony Suji,,,,,,
4248,Anton Devcich,,,,,,
2810,Antony R M Opatha,,Right Handed,Right,Right arm Medium,Right,Medium
2912,Anura P B Tennekoon,,Right Handed,Right,Slow Left arm Orthodox,Left,Orthodox
1432,Anura Ranasinghe,,,,,,
3695,Anwar Ali,Pakistan,Right hand Bat,Right,Right arm Medium Fast,Right,Medium Fast
4500,Aqib Ilyas Sulehri,Oman,Right hand Bat,Right,"Right arm Off Break, Leg Break Googly",Right,Off Break
2792,Arachchige Munasinghe,,,,,,
4267,Arafat Sunny,Bangladesh,Left hand Bat,Left,Slow Left arm Orthodox,Left,Orthodox
432,Aravinda de Silva,,,,,,
4735,Ariful Haque,Bangladesh,Right hand Bat,Right,Right arm Medium Fast,Right,Medium Fast
6860,Arjun Saud,Nepal,Right hand Bat,Right,,,
1433,Arjuna Ranatunga,Sri Lanka,Left hand Bat,Left,Right arm Medium,Right,Medium
3193,Arshad Ali,United Arab Emirates,Right hand Bat,Right,Leg Break,,Leg Break
107,Arshad Ayub,India,Right hand Bat,Right,Right arm Off Break,Right,Off Break
2121,Arshad Khan,Pakistan,Right hand Bat,Right,Right arm Off Break,Right,Off Break
2617,Arshad Laeeq,,,,,,
4933,Arshdeep Singh,India,Left hand Bat,Left,Left arm Medium Fast,Left,Medium Fast
3496,Arthur Pitcher,,,,,,
970,Arun Lal,,,,,,
2703,Aruna Gunawardene,,,,,,
3505,Arvindah Kandappah,,,,,,
5990,Aryan Dutt,Netherlands,Right hand Bat,Right,Right arm Off Break,Right,Off Break
6849,Aryan Lakra,United Arab Emirates,Left hand Bat,Left,Slow Left arm Orthodox,Left,Orthodox
7231,Aryansh Sharma,United Arab Emirates,Right hand Bat,Right,,,
6247,Asa Tribe,,,,,,
4218,Asad Ali,Pakistan,Right hand Bat,Right,Right arm Medium Fast,Right,Medium Fast
3798,Asad Shafiq,Pakistan,Right hand Bat,Right,Right arm Off Break,Right,Off Break
4341,Asadollah Vala,,Left Handed,Left,Right arm Off Break,Right,Off Break
679,Asanka Gurusinha,,,,,,
4532,Asela Gunaratne,,,,,,
3667,Asghar Afghan,,,,,,
3198,Asghar Ali,United Arab Emirates,Right hand Bat,Right,,,
4254,Ashan Priyanjan,,,,,,
427,Ashantha De Mel,,,,,,
5950,Ashen Bandara,,,,,,
1994,Ashfaq Ahmed,Pakistan,Right hand Bat,Right,Right arm Fast Medium,Right,Fast Medium
3443,Ashif Mulla,,,,,,
3079,Ashish Bagai,Canada,Right hand Bat,Right,,,
2168,Ashish Nehra,India,Right hand Bat,Right,Left arm Medium Fast,Left,Medium Fast
3098,Ashish Patel,Canada,Right hand Bat,Right,Right arm Medium,Right,Medium
2146,Ashley F Giles,,Right Handed,Right,Slow Left arm Orthodox,Left,Orthodox
3531,Ashley Noffke,,,,,,
3859,Ashley Nurse,,,,,,
428,Ashley de Silva,,,,,,
3740,Ashok Dinda,,,,,,
1067,Ashok Malhotra,,,,,,
2817,Ashok Patel,,,,,,
37,Ashraf Ali,Pakistan,Right hand Bat,Right,,,
4224,Ashton Agar,,,,,,
4648,Ashton James Turner,,Right Handed,Right,Right arm Off Break,Right,Off Break
7164,Ashwanth Valthapa,United Arab Emirates,Left hand Bat,Left,,,
3013,Ashwell Prince,,,,,,
4747,Asif Ali,Pakistan,Right hand Bat,Right,Right arm Off Break,Right,Off Break
4490,Asif Iqbal,United Arab Emirates,Right hand Bat,Right,,,
842,Asif Iqbal Razvi,Pakistan,Right hand Bat,Right,Right arm Medium,Right,Medium
6499,Asif Khan,United Arab Emirates,Right hand Bat,Right,Right arm Off Break,Right,Off Break
2619,Asif Mahmood,Austria,,,,,
2620,Asim Butt,,,,,,
3192,Asim Saeed,United Arab Emirates,Right hand Bat,Right,Left arm Medium,Left,Medium
4697,Asitha Fernando,,,,,,
430,Asoka De Silva,,,,,,
1799,Ata-ur-Rehman,Pakistan,Right hand Bat,Right,Right arm Fast Medium,Right,Fast Medium
1762,Athanasios Traicos,,,,,,
2621,Athar Ali Khan,,,,,,
1527,Athula Samarasekera,,,,,,
2214,Atiq-uz-Zaman,Pakistan,Right hand Bat,Right,,,
3483,Atse Buurman,,,,,,
2630,Atul Bedade,,,,,,
1861,Atul Wassan,,,,,,
582,Aunshuman Dattajirao Gaekwad,,Right Handed,Right,Right arm Off Break,Right,Off Break
3082,Austin Codrington,Canada,Right hand Bat,Right,Right arm Medium Fast,Right,Medium Fast
3487,Austin Richards,,,,,,
4673,Avesh Khan,India,Right hand Bat,Right,Right arm Fast Medium,Right,Fast Medium
4581,Avishka Fernando,,,,,,
2175,Avishka Gunawardene,,,,,,
4310,Axar Patel,,,,,,
6193,Ayaan Khan,Oman,Left hand Bat,Left,Slow Left arm Orthodox,Left,Orthodox
2070,Azam Khan,Pakistan,Right hand Bat,Right,,,
3373,Azeem R Pitcher,,Left Handed,Left,,,
3816,Azhar Ali,Pakistan,Right hand Bat,Right,Leg Break,,Leg Break
2623,Azhar Hossain,,,,,,
2113,Azhar Mahmood Sagar,Pakistan,Right hand Bat,Right,Right arm Fast Medium,Right,Fast Medium
2624,Azhar Saeed,,,,,,
5936,Azmatullah Omarzai,Afghanistan,Right hand Bat,Right,Right arm Medium Fast,Right,Medium Fast
4277,Babar Hayat,Hong Kong,Right hand Bat,Right,Right arm Medium,Right,Medium
2780,Babu Meman,,,,,,
5772,Badal Kumar Singh,Oman,Left hand Bat,Left,Slow Left arm Orthodox,Left,Orthodox
1350,Balfour Patterson,,,,,,
1530,Balwinder Sandhu,,,,,,
1854,Bandula Warnapura,Sri Lanka,Right hand Bat,Right,Right arm Medium,Right,Medium
4512,Barinder Sran,,,,,,
3058,Barney Rogers,,,,,,
2645,Barrington Browne,,,,,,
4563,Barry McCarthy,,,,,,
3095,Barry Seebaran,,,,,,
1927,Barry Wood,England,Right hand Bat,Right,Right arm Medium,Right,Medium
2955,Bas Zuiderent,,,,,,
4791,Bas de Leede,Netherlands,Right hand Bat,Right,Right arm Fast Medium,Right,Fast Medium
4289,Basant Regmi,Nepal,Left hand Bat,Left,Slow Left arm Orthodox,Left,Orthodox
5757,Basil Hameed,United Arab Emirates,Right hand Bat,Right,Right arm Off Break,Right,Off Break
6733,Basir Ahamad,Nepal,Left hand Bat,Left,Slow Left arm Orthodox,Left,Orthodox
38,Basit Ali,Pakistan,Right hand Bat,Right,Right arm Off Break,Right,Off Break
3230,Bazid Khan,Pakistan,Right hand Bat,Right,Right arm Off Break,Right,Off Break
2106,Ben C Hollioake,,Right Handed,Right,Right arm Medium Fast,Right,Medium Fast
4231,Ben Cooper,,,,,,
3995,Ben Cutting,,,,,,
4596,Ben Duckett,,,,,,
4832,Ben Foakes,,,,,,
3455,Ben Hilfenhaus,,,,,,
3657,Ben Laughlin,Australia,Right hand Bat,Right,Right arm Fast Medium,Right,Fast Medium
4824,Ben McDermott,,,,,,
5382,Ben Shikongo,Namibia,Right hand Bat,Right,Right arm Medium Fast,Right,Medium Fast
5193,Ben Stevens,,,,,,
3883,Ben Stokes,,,,,,
4432,Ben Wheeler,,,,,,
6049,Ben White,,,,,,
7123,Benjamin Lister,,,,,,
5218,Benjamin Ward,Jersey,Right hand Bat,Right,Leg Break,,Leg Break
3849,Berend Westdijk,,,,,,
279,Bernard L Cairns,,Right Handed,Right,Right arm Fast Medium,Right,Fast Medium
3815,Bernard Loots,,,,,,
5033,Bernard Martinus Scholtz,,Right Handed,Right,Slow Left arm Orthodox,Left,Orthodox
4273,Beuran Eric Hendricks,,Left Handed,Left,Left arm Fast Medium,Left,Fast Medium
5509,Bhanuka Rajapaksa,,,,,,
1450,Bharat Reddy,,,,,,
96,Bharathi Arun,India,Right hand Bat,Right,Right arm Medium,Right,Medium
6502,Bhim Sharki,Nepal,Right hand Bat,Right,Right arm Off Break,Right,Off Break
2633,Bhupinder Singh,New Zealand,Right hand Bat,Right,Right arm Off Break,Right,Off Break
3991,Bhuvneshwar Kumar,,,,,,
6177,Bikram Sob,Nepal,Right hand Bat,Right,Right arm Fast Medium,Right,Fast Medium
4498,Bilal Khan,Oman,Left hand Bat,Left,Left arm Medium Fast,Left,Medium Fast
4250,Bilawal Bhatti,Pakistan,Right hand Bat,Right,Right arm Medium Fast,Right,Medium Fast
4626,Billy Stanlake,,,,,,
4283,Binod Bhandari,Nepal,Right hand Bat,Right,Right arm Unspecified,Right,Unspecified
4473,Binura Fernando,Sri Lanka,Right hand Bat,Right,Left arm Medium Fast,Left,Medium Fast
161,Bishen S Bedi,,Right Handed,Right,Slow Left arm Orthodox,Left,Orthodox
5479,Bjorn Fortuin,,,,,,
3078,Bjorn Kotze,,,,,,
717,Blair Hartland,,,,,,
4851,Blair Marshall Tickner,,Right Handed,Right,Right arm Medium Fast,Right,Medium Fast
3055,Blessing Mahwire,,,,,,
4719,Blessing Muzarabani,Zimbabwe,Right hand Bat,Right,Right arm Fast Medium,Right,Fast Medium
2190,Boeta Dippenaar,,,,,,
6467,Boris Gorlee,,,,,,
3459,Boyd Rankin,,,,,,
6617,Brad Evans,Zimbabwe,Right hand Bat,Right,Right arm Fast,Right,Fast
2707,Brad Haddin,,,,,,
2068,Brad Hogg,,,,,,
4520,Brad Wheal,,,,,,
3006,Brad Williams,,,,,,
3330,Bradley Hodge,,,,,,
3810,Bradley Kruger,,,,,,
2947,Bradley Young,,,,,,
3737,Bradley-John Watling,New Zealand,Right hand Bat,Right,,,
5256,Brandon Glover,,,,,,
5665,Brandon King,,,,,,
4800,Brandon Mavuta,,,,,,
7055,Brandon McMullen,Scotland,Right hand Bat,Right,Right arm Medium,Right,Medium
3610,Brendan Nash,,,,,,
3169,Brendan Taylor,,,,,,
3645,Brendon Diamanti,,,,,,
897,Brendon Julian,,,,,,
964,Brendon Kuruppu,,,,,,
3008,Brendon McCullum,,,,,,
3515,Brenton Parchment,,,,,,
3338,Brett Dorey,,,,,,
3615,Brett Geeves,Australia,Right hand Bat,Right,Right arm Fast Medium,Right,Fast Medium
2205,Brett Lee,Australia,Right hand Bat,Right,Right arm Fast,Right,Fast
1536,Brett Schultz,,,,,,
4336,Brian Chari,,,,,,
2774,Brian J McKechnie,,Right Handed,Right,Right arm Fast Medium,Right,Fast Medium
979,Brian Lara,,,,,,
1147,Brian McMillan,,,,,,
2218,Brian Murphy,,,,,,
3872,Brian Vitori,,,,,,
2980,Brijal Patel,,,,,,
1343,Brijesh P Patel,,Right Handed,Right,,,
2249,Brooke G K Walker,,Right Handed,Right,Right arm Leg Break,Right,Leg Break
493,Bruce A Edgar,,Left Handed,Left,,,
2636,Bruce Blair,,,,,,
574,Bruce French,,,,,,
968,Bruce M Laird,,Right Handed,Right,,,
2820,Bruce Patterson,,,,,,
1457,Bruce Reid,,,,,,
1953,Bruce Yardley,Australia,Right hand Bat,Right,Right arm Off Break,Right,Off Break
2770,Bryan M Mauricette,,Right Handed,Right,,,
3072,Bryan Murgatroyd,,,,,,
2017,Bryan Strang,,,,,,
1955,Bryan Young,,,,,,
6036,Brydon Carse,,,,,,
3097,Burton van Rooi,,,,,,
2144,C Bandara,,,,,,
3643,Callum Ferguson,,,,,,
3606,Calum MacLeod,,,,,,
3508,Calvert Hooper,,,,,,
2007,Cameron Cuffy,,,,,,
5926,Cameron Green,,,,,,
4639,Cameron McAuslan,Hong Kong,Right hand Bat,Right,Right arm Medium Fast,Right,Medium Fast
5761,Cameron Stevenson,,,,,,
3325,Cameron White,,,,,,
2648,Carl Bulfin,,,,,,
791,Carl Hooper,,,,,,
4600,Carl Mumba,,,,,,
1413,Carl Rackemann,,,,,,
2917,Carl Tuckett,,,,,,
173,Carlisle Best,,,,,,
3908,Carlos Brathwaite,,,,,,
3113,Carlton Baugh,,,,,,
2766,Cecil Alphonso Marshall,,Right Handed,Right,Right arm Medium,Right,Medium
3619,Cephas Zhuwawo,,,,,,
7194,Chad Bowes,,,,,,
4460,Chad Soper,,,,,,
3713,Chadwick Walton,,,,,,
2022,Chamara Dunusinghe,,,,,,
3340,Chamara Kapugedera,,,,,,
6466,Chamika Gunasekara,,,,,,
4847,Chamika Karunaratne,Sri Lanka,Right hand Bat,Right,Right arm Medium Fast,Right,Medium Fast
3029,Chamila Lakshitha,,,,,,
4564,Chaminda Bandara,,,,,,
2781,Chaminda Mendis,,,,,,
2000,Chaminda Vaas,,,,,,
1425,Champaka Ramanayake,,,,,,
3516,Chanaka Welegedara,,,,,,
728,Chandika Hathurusingha,,,,,,
1319,Chandrakant Pandit,,,,,,
4821,Chandrapaul Hemraj,West Indies,Left hand Bat,Left,Slow Left arm Orthodox,Left,Orthodox
6032,Charith Asalanka,,,,,,
1553,Charith Senanayake,,,,,,
2992,Charitha Fernando,,,,,,
2991,Charl Langeveldt,,,,,,
2942,Charl Willoughby,,,,,,
3128,Charles Coventry,,,,,,
4346,Charles J A Amini,,Left Handed,Left,Right arm Leg Break,Right,Leg Break
5199,Charles Perchard,,,,,,
3220,Charles Reid,,,,,,
102,Charles William Jeffrey Athey,,Right Handed,Right,Right arm Medium,Right,Medium
5787,Charlton Tshuma,,,,,,
4270,Chaturanga de Silva,,,,,,
5928,Chemar Holder,,,,,,
5978,Chetan Sakariya,India,Left hand Bat,Left,Left arm Medium Fast,Left,Medium Fast
1561,Chetan Sharma,India,Right hand Bat,Right,Right arm Fast Medium,Right,Fast Medium
319,Chetandra Chauhan,,,,,,
3826,Cheteshwar Pujara,,,,,,
4660,Chirag Suri,United Arab Emirates,Right hand Bat,Right,"Right arm Off Break, Leg Break Googly",Right,Off Break
237,Chris Broad,,,,,,
280,Chris Cairns,,,,,,
3601,Chris Douglas,,,,,,
2217,Chris Gayle,,,,,,
708,Chris Harris,,,,,,
4238,Chris Jordan,,,,,,
1009,Chris Lewis,,,,,,
4108,Chris Lynn,,,,,,
2248,Chris Martin,,,,,,
3989,Chris Morris,,,,,,
3237,Chris Mpofu,,,,,,
1399,Chris Pringle,,,,,,
2182,Chris Read,,,,,,
3846,Chris Woakes,,,,,,
5030,Christi Viljoen,,,,,,
4740,Christiaan Jonker,South Africa,Right hand Bat,Right,Right arm Medium Fast,Right,Medium Fast
2198,Christopher Adams,,,,,,
4489,Christopher Carter,Hong Kong,Right hand Bat,Right,,,
374,Christopher Cowdrey,,,,,,
2673,Christopher Drum,,,,,,
3576,Christopher Foggo,,,,,,
6245,Christopher Greaves,,,,,,
2653,Christopher J D Chappell,,Right Handed,Right,,,
1720,Christopher James Tavare,,Right Handed,Right,,,
957,Christopher Kuggeleijn,,,,,,
3494,Christopher Lonsdale,,,,,,
6556,Christopher McBride,,,,,,
1298,Christopher Middleton Old,,Left Handed,Left,Right arm Fast Medium,Right,Fast Medium
2803,Christopher Nevin,,,,,,
4350,Christopher R Amini,,Right Handed,Right,Right arm Medium,Right,Medium
2085,Christopher Silverwood,,,,,,
1627,Christopher Smith,,,,,,
4577,Christopher Sole,,,,,,
4594,Christopher Tremain,,,,,,
3282,Christopher Tremlett,,,,,,
4844,Chundangapoyil Puthiyapurayil Rizwan,,Right Handed,Right,Right arm Leg Break,Right,Leg Break
2985,Claude Henderson,,,,,,
3429,Clay Smith,,,,,,
5475,Clayton Floyd,Netherlands,Right hand Bat,Right,Slow Left arm Orthodox,Left,Orthodox
973,Clayton Lambert,,,,,,
3735,Clinton McKay,,,,,,
1973,Clive Eksteen,,,,,,
1024,Clive Hubert Lloyd (Sir),,Left Handed,Left,Right arm Medium,Right,Medium
6654,Clive Madande,Zimbabwe,Right hand Bat,Right,,,
2843,Clive Rice,,,,,,
6149,Cole McConchie,,,,,,
5508,Colin Ackermann,,,,,,
390,Colin E H Croft,,Right Handed,Right,Right arm Fast,Right,Fast
3823,Colin Ingram,,,,,,
3985,Colin Munro,New Zealand,Left hand Bat,Left,Right arm Medium Fast,Right,Medium Fast
3400,Colin Smith,,,,,,
2256,Colin Stuart,,,,,,
